2025-12-11 13:23:22,661 [Bnd-Executor,pool-1-thread-2094] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.25.Final/netty-tcnative-2.0.25.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 103: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.25.Final/netty-tcnative-2.0.25.Final-${os.detected.classifier}.jar, delay=4000, retries=1
2025-12-11 13:23:26,524 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom
2025-12-11 13:23:26,627 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1
2025-12-11 13:33:37,071 [HttpClient,https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.pom
2025-12-11 13:33:37,497 [HttpClient,https://repo.maven.apache.org/maven2/xml-apis/xml-apis/2.6.2/xml-apis-2.6.2.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xml-apis/xml-apis/2.6.2/xml-apis-2.6.2.pom
2025-12-11 13:33:39,477 [Bnd-Executor,pool-1-thread-2291] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.35.Final/netty-tcnative-2.0.35.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 103: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.35.Final/netty-tcnative-2.0.35.Final-${os.detected.classifier}.jar, delay=1000, retries=3
2025-12-11 13:33:40,246 [HttpClient,https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.pom
2025-12-11 13:33:40,354 [HttpClient,https://repo.maven.apache.org/maven2/maven-plugins/maven-cobertura-plugin/1.3/maven-cobertura-plugin-1.3.plugin] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/maven-plugins/maven-cobertura-plugin/1.3/maven-cobertura-plugin-1.3.plugin
2025-12-11 13:33:40,362 [HttpClient,https://repo.maven.apache.org/maven2/maven-plugins/maven-findbugs-plugin/1.3.1/maven-findbugs-plugin-1.3.1.plugin] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/maven-plugins/maven-findbugs-plugin/1.3.1/maven-findbugs-plugin-1.3.1.plugin
2025-12-11 13:33:40,367 [HttpClient,https://repo.maven.apache.org/maven2/xml-apis/xml-apis/2.6.2/xml-apis-2.6.2.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xml-apis/xml-apis/2.6.2/xml-apis-2.6.2.pom
2025-12-11 13:33:40,489 [Bnd-Executor,pool-1-thread-2348] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.35.Final/netty-tcnative-2.0.35.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 103: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.35.Final/netty-tcnative-2.0.35.Final-${os.detected.classifier}.jar, delay=2000, retries=2
2025-12-11 13:33:40,791 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom
2025-12-11 13:33:40,959 [Bnd-Executor,pool-1-thread-2382] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.7.Final/netty-tcnative-2.0.7.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 101: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.7.Final/netty-tcnative-2.0.7.Final-${os.detected.classifier}.jar, delay=1000, retries=3
2025-12-11 13:33:41,370 [HttpClient,https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.jar] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.jar
2025-12-11 13:33:41,561 [HttpClient,https://repo.maven.apache.org/maven2/xml-apis/xml-apis/2.6.2/xml-apis-2.6.2.jar] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xml-apis/xml-apis/2.6.2/xml-apis-2.6.2.jar
2025-12-11 13:33:41,855 [HttpClient,https://repo.maven.apache.org/maven2/io/micrometer/micrometer-core/RELEASE/micrometer-core-RELEASE.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/io/micrometer/micrometer-core/RELEASE/micrometer-core-RELEASE.pom
2025-12-11 13:33:41,961 [Bnd-Executor,pool-1-thread-2413] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.7.Final/netty-tcnative-2.0.7.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 101: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.7.Final/netty-tcnative-2.0.7.Final-${os.detected.classifier}.jar, delay=2000, retries=2
2025-12-11 13:33:42,031 [HttpClient,https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.pom
2025-12-11 13:33:42,115 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1
2025-12-11 13:33:42,267 [HttpClient,https://repo.maven.apache.org/maven2/io/projectreactor/tools/blockhound/1.0.0.RC1/blockhound-1.0.0.RC1.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/io/projectreactor/tools/blockhound/1.0.0.RC1/blockhound-1.0.0.RC1.pom
2025-12-11 13:33:42,490 [Bnd-Executor,pool-1-thread-2422] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.35.Final/netty-tcnative-2.0.35.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 103: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.35.Final/netty-tcnative-2.0.35.Final-${os.detected.classifier}.jar, delay=4000, retries=1
2025-12-11 13:33:42,507 [HttpClient,https://repo.maven.apache.org/maven2/io/projectreactor/tools/blockhound/1.0.0.RC1/blockhound-1.0.0.RC1.jar] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/io/projectreactor/tools/blockhound/1.0.0.RC1/blockhound-1.0.0.RC1.jar
2025-12-11 13:33:42,512 [HttpClient,https://repo.maven.apache.org/maven2/io/micrometer/micrometer-core/RELEASE/micrometer-core-RELEASE.jar] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/io/micrometer/micrometer-core/RELEASE/micrometer-core-RELEASE.jar
2025-12-11 13:33:42,516 [Bnd-Executor,pool-1-thread-2302] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.25.Final/netty-tcnative-2.0.25.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 103: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.25.Final/netty-tcnative-2.0.25.Final-${os.detected.classifier}.jar, delay=1000, retries=3
2025-12-11 13:33:42,567 [Bnd-Executor,pool-1-thread-2434] INFO  a.m.provider.MavenRemoteRepository - Retrying invalid download: Invalid content checksum DDC682A2B219FCB896732E8FF3546415D708E12E for C:\Users\Linh\.m2\repository\org\multiverse\multiverse-beta\0.7-RC-1\multiverse-beta-0.7-RC-1.pom; expected 7c798b9edd7a744e042def51c31eef256556eee6. delay=1000, retries=3
2025-12-11 13:33:43,518 [Bnd-Executor,pool-1-thread-2422] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.25.Final/netty-tcnative-2.0.25.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 103: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.25.Final/netty-tcnative-2.0.25.Final-${os.detected.classifier}.jar, delay=2000, retries=2
2025-12-11 13:33:43,569 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom
2025-12-11 13:33:43,689 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1
2025-12-11 13:33:43,767 [Bnd-Executor,pool-1-thread-2352] INFO  a.m.provider.MavenRemoteRepository - Retrying invalid download: Invalid content checksum DDC682A2B219FCB896732E8FF3546415D708E12E for C:\Users\Linh\.m2\repository\org\multiverse\multiverse-beta\0.7-RC-1\multiverse-beta-0.7-RC-1.pom; expected 7c798b9edd7a744e042def51c31eef256556eee6. delay=2000, retries=2
2025-12-11 13:33:43,962 [Bnd-Executor,pool-1-thread-2422] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.7.Final/netty-tcnative-2.0.7.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 101: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.7.Final/netty-tcnative-2.0.7.Final-${os.detected.classifier}.jar, delay=4000, retries=1
2025-12-11 13:33:45,519 [Bnd-Executor,pool-1-thread-2352] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.25.Final/netty-tcnative-2.0.25.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 103: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.25.Final/netty-tcnative-2.0.25.Final-${os.detected.classifier}.jar, delay=4000, retries=1
2025-12-11 13:33:45,770 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom
2025-12-11 13:33:45,847 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1
2025-12-11 13:33:45,965 [Bnd-Executor,pool-1-thread-2352] INFO  a.m.provider.MavenRemoteRepository - Retrying invalid download: Invalid content checksum DDC682A2B219FCB896732E8FF3546415D708E12E for C:\Users\Linh\.m2\repository\org\multiverse\multiverse-beta\0.7-RC-1\multiverse-beta-0.7-RC-1.pom; expected 7c798b9edd7a744e042def51c31eef256556eee6. delay=4000, retries=1
2025-12-11 13:33:49,966 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom
2025-12-11 13:33:50,035 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1
2025-12-11 14:58:10,237 [HttpClient,https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.pom
2025-12-11 14:58:10,486 [HttpClient,https://repo.maven.apache.org/maven2/xml-apis/xml-apis/2.6.2/xml-apis-2.6.2.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xml-apis/xml-apis/2.6.2/xml-apis-2.6.2.pom
2025-12-11 14:58:11,065 [HttpClient,https://repo.maven.apache.org/maven2/org/mongodb/bson/maven-metadata.xml] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/mongodb/bson/maven-metadata.xml
2025-12-11 14:58:11,140 [HttpClient,https://central.sonatype.com/repository/maven-snapshots/org/mongodb/bson/maven-metadata.xml] INFO  a.bnd.build.LoggingProgressPlugin - Download https://central.sonatype.com/repository/maven-snapshots/org/mongodb/bson/maven-metadata.xml
2025-12-11 14:58:13,570 [HttpClient,https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.pom
2025-12-11 14:58:13,748 [HttpClient,https://repo.maven.apache.org/maven2/xml-apis/xml-apis/2.6.2/xml-apis-2.6.2.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xml-apis/xml-apis/2.6.2/xml-apis-2.6.2.pom
2025-12-11 14:58:14,363 [Bnd-Executor,pool-1-thread-2662] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.35.Final/netty-tcnative-2.0.35.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 103: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.35.Final/netty-tcnative-2.0.35.Final-${os.detected.classifier}.jar, delay=1000, retries=3
2025-12-11 14:58:14,452 [HttpClient,https://repo.maven.apache.org/maven2/maven-plugins/maven-cobertura-plugin/1.3/maven-cobertura-plugin-1.3.plugin] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/maven-plugins/maven-cobertura-plugin/1.3/maven-cobertura-plugin-1.3.plugin
2025-12-11 14:58:14,514 [HttpClient,https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.pom
2025-12-11 14:58:14,587 [HttpClient,https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.jar] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.jar
2025-12-11 14:58:14,773 [Bnd-Executor,pool-1-thread-2682] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.7.Final/netty-tcnative-2.0.7.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 101: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.7.Final/netty-tcnative-2.0.7.Final-${os.detected.classifier}.jar, delay=1000, retries=3
2025-12-11 14:58:15,604 [HttpClient,https://repo.maven.apache.org/maven2/xml-apis/xml-apis/2.6.2/xml-apis-2.6.2.jar] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xml-apis/xml-apis/2.6.2/xml-apis-2.6.2.jar
2025-12-11 14:58:15,634 [HttpClient,https://repo.maven.apache.org/maven2/maven-plugins/maven-findbugs-plugin/1.3.1/maven-findbugs-plugin-1.3.1.plugin] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/maven-plugins/maven-findbugs-plugin/1.3.1/maven-findbugs-plugin-1.3.1.plugin
2025-12-11 14:58:15,665 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom
2025-12-11 14:58:15,696 [Bnd-Executor,pool-1-thread-2661] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.35.Final/netty-tcnative-2.0.35.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 103: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.35.Final/netty-tcnative-2.0.35.Final-${os.detected.classifier}.jar, delay=2000, retries=2
2025-12-11 14:58:15,780 [Bnd-Executor,pool-1-thread-2695] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.7.Final/netty-tcnative-2.0.7.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 101: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.7.Final/netty-tcnative-2.0.7.Final-${os.detected.classifier}.jar, delay=2000, retries=2
2025-12-11 14:58:15,955 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1
2025-12-11 14:58:16,026 [Bnd-Executor,pool-1-thread-2670] INFO  a.m.provider.MavenRemoteRepository - Retrying invalid download: Invalid content checksum DDC682A2B219FCB896732E8FF3546415D708E12E for C:\Users\Linh\.m2\repository\org\multiverse\multiverse-beta\0.7-RC-1\multiverse-beta-0.7-RC-1.pom; expected 7c798b9edd7a744e042def51c31eef256556eee6. delay=1000, retries=3
2025-12-11 14:58:16,233 [HttpClient,https://repo.maven.apache.org/maven2/io/micrometer/micrometer-core/RELEASE/micrometer-core-RELEASE.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/io/micrometer/micrometer-core/RELEASE/micrometer-core-RELEASE.pom
2025-12-11 14:58:16,586 [HttpClient,https://repo.maven.apache.org/maven2/io/projectreactor/tools/blockhound/1.0.0.RC1/blockhound-1.0.0.RC1.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/io/projectreactor/tools/blockhound/1.0.0.RC1/blockhound-1.0.0.RC1.pom
2025-12-11 14:58:16,976 [HttpClient,https://repo.maven.apache.org/maven2/io/micrometer/micrometer-core/RELEASE/micrometer-core-RELEASE.jar] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/io/micrometer/micrometer-core/RELEASE/micrometer-core-RELEASE.jar
2025-12-11 14:58:16,979 [HttpClient,https://repo.maven.apache.org/maven2/io/projectreactor/tools/blockhound/1.0.0.RC1/blockhound-1.0.0.RC1.jar] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/io/projectreactor/tools/blockhound/1.0.0.RC1/blockhound-1.0.0.RC1.jar
2025-12-11 14:58:16,988 [Bnd-Executor,pool-1-thread-2770] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.25.Final/netty-tcnative-2.0.25.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 103: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.25.Final/netty-tcnative-2.0.25.Final-${os.detected.classifier}.jar, delay=1000, retries=3
2025-12-11 14:58:17,029 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom
2025-12-11 14:58:17,115 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1
2025-12-11 14:58:17,286 [Bnd-Executor,pool-1-thread-2585] INFO  a.m.provider.MavenRemoteRepository - Retrying invalid download: Invalid content checksum DDC682A2B219FCB896732E8FF3546415D708E12E for C:\Users\Linh\.m2\repository\org\multiverse\multiverse-beta\0.7-RC-1\multiverse-beta-0.7-RC-1.pom; expected 7c798b9edd7a744e042def51c31eef256556eee6. delay=2000, retries=2
2025-12-11 14:58:17,700 [Bnd-Executor,pool-1-thread-2758] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.35.Final/netty-tcnative-2.0.35.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 103: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.35.Final/netty-tcnative-2.0.35.Final-${os.detected.classifier}.jar, delay=4000, retries=1
2025-12-11 14:58:17,781 [Bnd-Executor,pool-1-thread-2677] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.7.Final/netty-tcnative-2.0.7.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 101: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.7.Final/netty-tcnative-2.0.7.Final-${os.detected.classifier}.jar, delay=4000, retries=1
2025-12-11 14:58:17,989 [Bnd-Executor,pool-1-thread-2758] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.25.Final/netty-tcnative-2.0.25.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 103: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.25.Final/netty-tcnative-2.0.25.Final-${os.detected.classifier}.jar, delay=2000, retries=2
2025-12-11 14:58:19,289 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom
2025-12-11 14:58:19,396 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1
2025-12-11 14:58:19,476 [Bnd-Executor,pool-1-thread-2626] INFO  a.m.provider.MavenRemoteRepository - Retrying invalid download: Invalid content checksum DDC682A2B219FCB896732E8FF3546415D708E12E for C:\Users\Linh\.m2\repository\org\multiverse\multiverse-beta\0.7-RC-1\multiverse-beta-0.7-RC-1.pom; expected 7c798b9edd7a744e042def51c31eef256556eee6. delay=4000, retries=1
2025-12-11 14:58:19,991 [Bnd-Executor,pool-1-thread-2758] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.25.Final/netty-tcnative-2.0.25.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 103: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.25.Final/netty-tcnative-2.0.25.Final-${os.detected.classifier}.jar, delay=4000, retries=1
2025-12-11 14:58:23,477 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom
2025-12-11 14:58:23,546 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom.sha1
2025-12-11 15:26:38,901 [HttpClient,https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.pom
2025-12-11 15:26:39,140 [HttpClient,https://repo.maven.apache.org/maven2/xml-apis/xml-apis/2.6.2/xml-apis-2.6.2.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xml-apis/xml-apis/2.6.2/xml-apis-2.6.2.pom
2025-12-11 15:26:40,028 [Bnd-Executor,pool-1-thread-2775] INFO  aQute.bnd.http.HttpClient - Retrying failed connection. url=https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.35.Final/netty-tcnative-2.0.35.Final-${os.detected.classifier}.jar, message=Illegal character in path at index 103: https://repo.maven.apache.org/maven2/io/netty/netty-tcnative/2.0.35.Final/netty-tcnative-2.0.35.Final-${os.detected.classifier}.jar, delay=1000, retries=3
2025-12-11 15:26:40,459 [HttpClient,https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/xerces/xerces-impl/2.6.2/xerces-impl-2.6.2.pom
2025-12-11 15:26:40,643 [HttpClient,https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom] INFO  a.bnd.build.LoggingProgressPlugin - Download https://repo.maven.apache.org/maven2/org/multiverse/multiverse-beta/0.7-RC-1/multiverse-beta-0.7-RC-1.pom
